type, ID, HMMR
digestive_system, NP_813023.1, CBM37
digestive_system, NP_812692.1, GH125
digestive_system, NP_809909.1, GH130-GH2-CBM57-CBM35
digestive_system, NP_813096.1, GH43
digestive_system, NP_809945.1, GH92
digestive_system, NP_809190.1, CBM32
digestive_system, NP_812442.1, GH92-GH92
digestive_system, NP_812693.1, GH76
digestive_system, NP_810539.1, GH2
digestive_system, NP_811352.1, GH3
digestive_system, NP_812042.1, GH92
digestive_system, NP_812709.1, GH29-CBM32
digestive_system, NP_812497.1, GH109
digestive_system, NP_812574.1, GH43
digestive_system, NP_811962.1, GH18
digestive_system, NP_809351.1, GH89
digestive_system, NP_812902.1, GH92
digestive_system, NP_812075.1, GH97
digestive_system, NP_811876.1, PL8
digestive_system, NP_811292.1, CE1
digestive_system, NP_812899.1, CBM32
digestive_system, NP_813492.1, GH97
digestive_system, NP_810787.1, CBM4
digestive_system, NP_810265.1, GT4
digestive_system, NP_812983.1, GH38
digestive_system, NP_812424.1, CBM67
digestive_system, NP_811026.1, GH38
digestive_system, NP_811737.1, GH18
digestive_system, NP_813019.1, GH105
digestive_system, NP_813193.1, GT4
digestive_system, NP_812301.1, GT87
digestive_system, NP_809931.1, GH28
digestive_system, NP_810093.1, GT4
digestive_system, NP_809905.1, GH2
digestive_system, NP_813152.1, GH2
digestive_system, NP_812576.1, GH29
digestive_system, NP_811776.1, GT4
digestive_system, NP_812024.1, CE1
digestive_system, NP_812510.1, GH2
digestive_system, NP_812596.1, GH43
digestive_system, NP_813573.1, PL12
digestive_system, NP_812439.1, GH92
digestive_system, NP_810540.1, GH20-CBM32
digestive_system, NP_813600.1, CBM48-GH13
digestive_system, NP_811018.1, GH92
digestive_system, NP_812300.1, GT87-GT2
digestive_system, NP_812987.1, CBM67-GH78
digestive_system, NP_812206.1, GH97
digestive_system, NP_812691.1, GH130
digestive_system, NP_813007.1, CE3
digestive_system, NP_813021.1, CE12-CE8
digestive_system, NP_811788.1, GT2
digestive_system, NP_811996.1, CE10
digestive_system, NP_811815.1, CBM32
digestive_system, NP_809923.1, GH95
digestive_system, NP_809045.1, GH97
digestive_system, NP_809964.1, GH20-CBM32
digestive_system, NP_812905.1, GH92
digestive_system, NP_810108.1, GT51
digestive_system, NP_812226.1, GH3
digestive_system, NP_810257.1, GT4
digestive_system, NP_808978.1, GH27
digestive_system, NP_813003.1, GH92
digestive_system, NP_811882.1, GH29
digestive_system, NP_812492.1, GH109
digestive_system, NP_811782.1, GT14
digestive_system, NP_812212.1, GH3
digestive_system, NP_813578.1, GH2
digestive_system, NP_813624.1, GH29-CBM32-CBM32
digestive_system, NP_813083.1, CBM66
digestive_system, NP_812213.1, GH76
digestive_system, NP_808963.1, GT2
digestive_system, NP_811064.1, GT2
digestive_system, NP_809932.1, CBM67-GH78
digestive_system, NP_810089.1, GT2
digestive_system, NP_812458.1, CBM67
digestive_system, NP_809372.1, GH20-CBM32
digestive_system, NP_811830.1, CBM32
digestive_system, NP_810094.1, GT2
digestive_system, NP_810079.1, GT2
digestive_system, NP_810451.1, GH73-CBM50-CBM50
digestive_system, NP_809897.1, GH95
digestive_system, NP_811071.1, GH109
digestive_system, NP_811870.1, GH115
digestive_system, NP_812867.1, GH29-CBM32
digestive_system, NP_809305.1, GT4
digestive_system, NP_813360.1, GH109
digestive_system, NP_809914.1, GH78
digestive_system, NP_809262.1, GH127
digestive_system, NP_810681.1, GH2
digestive_system, NP_811533.1, GH97
digestive_system, NP_812085.1, GH95
digestive_system, NP_812433.1, GH76
digestive_system, NP_809307.1, GT4
digestive_system, NP_812427.1, GH43
digestive_system, NP_809096.1, GH23
digestive_system, NP_812876.1, GH92
digestive_system, NP_810266.1, GT2
digestive_system, NP_813637.1, CBM44
digestive_system, NP_813037.1, AA6
digestive_system, NP_809588.1, CE9
digestive_system, NP_809105.1, CBM37-CBM44
digestive_system, NP_810105.1, CE10-CE3
digestive_system, NP_812773.1, GH99
digestive_system, NP_811873.1, CE12
digestive_system, NP_812702.1, CBM40
digestive_system, NP_812443.1, GH127
digestive_system, NP_811536.1, GH76
digestive_system, NP_813191.1, GT4-GT25
digestive_system, NP_813043.1, CBM32
digestive_system, NP_809040.1, GH28-CBM6
digestive_system, NP_812069.1, GH46
digestive_system, NP_811859.1, GT2
digestive_system, NP_810689.1, CBM66-GH2
digestive_system, NP_809686.1, GH13
digestive_system, NP_813592.1, GH20
digestive_system, NP_812573.1, GH43-CBM32
digestive_system, NP_811763.1, GH36
digestive_system, NP_809164.1, GT2
digestive_system, NP_812568.1, CBM22-GH51
digestive_system, NP_812597.1, PL24
digestive_system, NP_812494.1, GH109
digestive_system, NP_809948.1, CBM32
digestive_system, NP_809368.1, GH33
digestive_system, NP_813306.1, GH84-CBM32
digestive_system, NP_810534.1, GH20
digestive_system, NP_809354.1, CBM32
digestive_system, NP_810785.1, GH3
digestive_system, NP_811977.1, GH27
digestive_system, NP_811926.1, CBM32
digestive_system, NP_813067.1, GH2
digestive_system, NP_809896.1, GH2
digestive_system, NP_810545.1, GH18
digestive_system, NP_809581.1, CBM62-CBM32
digestive_system, NP_810260.1, GT2
digestive_system, NP_809957.1, GH18
digestive_system, NP_812280.1, GT4
digestive_system, NP_809490.1, CBM50-CBM50-CBM50
digestive_system, NP_809521.1, GT4
digestive_system, NP_811813.1, GH43
digestive_system, NP_809039.1, PL12
digestive_system, NP_811025.1, GH43
digestive_system, NP_811719.1, GH35
digestive_system, NP_809936.1, PL1
digestive_system, NP_812664.1, GH18
digestive_system, NP_810174.1, CE1
digestive_system, NP_810688.1, CBM6
digestive_system, NP_811777.1, GT4
digestive_system, NP_811061.1, GT4
digestive_system, NP_810385.1, GT2
digestive_system, NP_813061.1, CE12
digestive_system, NP_809684.1, CBM48-GH13
digestive_system, NP_811824.1, GH43-GH106
digestive_system, NP_809058.1, GH43
digestive_system, NP_812211.1, GH31
digestive_system, NP_813359.1, GH109
digestive_system, NP_813321.1, PL12
digestive_system, NP_812044.1, CE6
digestive_system, NP_812901.1, GH92
digestive_system, NP_812503.1, CBM51-GH27
digestive_system, NP_812083.1, CE6
digestive_system, NP_811414.1, GT51
digestive_system, NP_813104.1, CE1
digestive_system, NP_813543.1, CBM32
digestive_system, NP_812708.1, GH31
digestive_system, NP_811663.1, GH123
digestive_system, NP_810678.1, GH32
digestive_system, NP_812986.1, CE3
digestive_system, NP_809522.1, GT94
digestive_system, NP_811998.1, GH31
digestive_system, NP_808959.1, GT2
digestive_system, NP_809065.1, CE1
digestive_system, NP_812686.1, GT32
digestive_system, NP_812205.1, GH2-CBM32-CBM32
digestive_system, NP_812247.1, CBM9
digestive_system, NP_811778.1, GT4
digestive_system, NP_809178.1, GH43-CBM13
digestive_system, NP_811804.1, GH93
digestive_system, NP_813005.1, GH130
digestive_system, NP_812043.1, GH36
digestive_system, NP_812384.1, GH109
digestive_system, NP_812961.1, GH2-CBM32
digestive_system, NP_811860.1, GH92
digestive_system, NP_809898.1, CE6
digestive_system, NP_810559.1, GT2
digestive_system, NP_810013.1, GT35
digestive_system, NP_813066.1, GH28
digestive_system, NP_811116.1, CBM40
digestive_system, NP_812020.1, GH43
digestive_system, NP_810760.1, GH73
digestive_system, NP_812598.1, GH105
digestive_system, NP_812067.1, GH95
digestive_system, NP_810622.1, GT2
digestive_system, NP_812695.1, GH92
digestive_system, NP_812438.1, CBM67
digestive_system, NP_812289.1, GT14
digestive_system, NP_813056.1, GH106
digestive_system, NP_809589.1, CE9
digestive_system, NP_809203.1, GH35-CBM32
digestive_system, NP_811820.1, GH116
digestive_system, NP_810321.1, PL22
digestive_system, NP_811659.1, GT30
digestive_system, NP_812166.1, CE10
digestive_system, NP_813154.1, GH109
digestive_system, NP_810784.1, GH97
digestive_system, NP_812262.1, PL8
digestive_system, NP_813162.1, GH110
digestive_system, NP_811940.1, GH130
digestive_system, NP_813218.1, GT5
digestive_system, NP_810751.1, CE10
digestive_system, NP_811059.1, CBM20-CBM20-GH77
digestive_system, NP_812684.1, GH92
digestive_system, NP_811819.1, GH99
digestive_system, NP_808968.1, GT4
digestive_system, NP_812428.1, GH43-GH43
digestive_system, NP_811167.1, PL10
digestive_system, NP_811423.1, GH4
digestive_system, NP_812566.1, GH43
digestive_system, NP_810198.1, GH18
digestive_system, NP_811766.1, GH3
digestive_system, NP_813569.1, GH88
digestive_system, NP_811784.1, GT32
digestive_system, NP_812281.1, GT4
digestive_system, NP_811881.1, GH2
digestive_system, NP_813098.1, GH55-GH28
digestive_system, NP_811834.1, GH2
digestive_system, NP_810576.1, CBM48-GH13
digestive_system, NP_811997.1, GH31
digestive_system, NP_812073.1, CE3
digestive_system, NP_811999.1, GH66
digestive_system, NP_813413.1, CE3
digestive_system, NP_810088.1, GT94
digestive_system, NP_811861.1, GH76
digestive_system, NP_810752.1, CE1
digestive_system, NP_809933.1, GH121
digestive_system, NP_812575.1, GH97
digestive_system, NP_812687.1, GT32
digestive_system, NP_811850.1, GT4
digestive_system, NP_811783.1, GT14
digestive_system, NP_812012.1, CE10
digestive_system, NP_809893.1, PL1
digestive_system, NP_811594.1, CE3
digestive_system, NP_813156.1, CBM32
digestive_system, NP_811833.1, GH105
digestive_system, NP_812989.1, CE3
digestive_system, NP_811823.1, GH127
digestive_system, NP_808967.1, GT4
digestive_system, NP_812779.1, GH20
digestive_system, NP_812008.1, GH51
digestive_system, NP_812508.1, CE6
digestive_system, NP_812951.1, CBM32
digestive_system, NP_812440.1, GH125
digestive_system, NP_813064.1, GH28
digestive_system, NP_812006.1, GH43
digestive_system, NP_812910.1, GH23-CBM50
digestive_system, NP_812499.1, CE9
digestive_system, NP_810691.1, GH3
digestive_system, NP_812252.1, GH2
digestive_system, NP_811780.1, GT2
digestive_system, NP_812198.1, CE1
digestive_system, NP_809916.1, GH127
digestive_system, NP_811764.1, GH43
digestive_system, NP_811463.1, GH16
digestive_system, NP_812004.1, GH2-CBM67
digestive_system, NP_811767.1, GH2-CBM32
digestive_system, NP_809373.1, GH20-CBM32
digestive_system, NP_809946.1, GH130
digestive_system, NP_813071.1, GH35
digestive_system, NP_812090.1, GH20-CBM32
digestive_system, NP_812382.1, GH109
digestive_system, NP_809374.1, GH2
digestive_system, NP_809177.1, GH43-CBM32
digestive_system, NP_809949.1, CBM32
digestive_system, NP_810791.1, GH92
digestive_system, NP_813214.1, GH133
digestive_system, NP_811825.1, GH88
digestive_system, NP_809906.1, GH2
digestive_system, NP_813398.1, GH23
digestive_system, NP_813181.1, CBM32
digestive_system, NP_813044.1, CBM32
digestive_system, NP_813069.1, CE12
digestive_system, NP_812291.1, GT2
digestive_system, NP_812081.1, GH31-CBM32
digestive_system, NP_813163.1, GH109
digestive_system, NP_813030.1, PL1
digestive_system, NP_811810.1, GH43
digestive_system, NP_813475.1, GT2
digestive_system, NP_811955.1, GH30
digestive_system, NP_813090.1, CE6-CE4
digestive_system, NP_811812.1, GH43
digestive_system, NP_809075.1, GT51
digestive_system, NP_813192.1, GT2
digestive_system, NP_810693.1, GH3
digestive_system, NP_812769.1, GH92
digestive_system, NP_809926.1, CBM67-GH78-GH33
digestive_system, NP_812279.1, GT4
digestive_system, NP_811575.1, GH27-CBM35
digestive_system, NP_810558.1, GT2
digestive_system, NP_811921.1, GH3
digestive_system, NP_812985.1, GH2
digestive_system, NP_812224.1, GH30
digestive_system, NP_813215.1, GT5-GT4
digestive_system, NP_811437.1, CBM67-GH78
digestive_system, NP_812871.1, CBM32
digestive_system, NP_810253.1, GT2
digestive_system, NP_809261.1, GH51
digestive_system, NP_813593.1, GH95
digestive_system, NP_811024.1, GH92
digestive_system, NP_811736.1, GH16
digestive_system, NP_810656.1, CE3
digestive_system, NP_812158.1, CE4
digestive_system, NP_810562.1, GT25
digestive_system, NP_810207.1, GT3
digestive_system, NP_810685.1, GH99
digestive_system, NP_809419.1, GH20
digestive_system, NP_813568.1, PL12
digestive_system, NP_809235.1, GH109
digestive_system, WP_007854666.1, CE4
digestive_system, WP_007855361.1, GH95
digestive_system, WP_007849105.1, GH15
digestive_system, WP_007838296.1, GH133
digestive_system, WP_007843206.1, GT26
digestive_system, WP_007839411.1, GH29
digestive_system, WP_005838908.1, GH13
digestive_system, WP_007833036.1, GT2
digestive_system, WP_063674271.1, GH39
digestive_system, WP_007856314.1, GH2
digestive_system, WP_007831521.1, CE12
digestive_system, WP_007838442.1, PL1
digestive_system, WP_007838028.1, GH95
digestive_system, WP_005850109.1, GT8
digestive_system, WP_007855775.1, GH117
digestive_system, WP_007844716.1, GH43
digestive_system, WP_007853504.1, GH32
digestive_system, WP_007837329.1, GH16
digestive_system, WP_007855492.1, GH28
digestive_system, WP_007856405.1, GH32
digestive_system, WP_007838055.1, GT2
digestive_system, WP_007853538.1, GH29-CBM67
digestive_system, WP_032951219.1, GH95
digestive_system, WP_007855351.1, CE6
digestive_system, WP_007839536.1, GH28
digestive_system, WP_007845963.1, GH28
digestive_system, WP_007843211.1, GT4
digestive_system, WP_007853714.1, CE1
digestive_system, WP_007852814.1, CE1
digestive_system, WP_007856338.1, GH43
digestive_system, WP_007836642.1, GH29
digestive_system, WP_007854790.1, GH127
digestive_system, WP_007853266.1, GH109
digestive_system, WP_007855467.1, GH127
digestive_system, WP_007837048.1, GT2
digestive_system, WP_007834743.1, GT28
digestive_system, WP_032951026.1, CE6
digestive_system, WP_007853382.1, GH78
digestive_system, WP_007847900.1, GH2
digestive_system, WP_007855245.1, GH23
digestive_system, WP_007853972.1, GT4
digestive_system, WP_007853459.1, PL17
digestive_system, WP_007851663.1, GT4
digestive_system, WP_007853406.1, GH106
digestive_system, WP_007836455.1, CE12-CE8
digestive_system, WP_007856321.1, GH105
digestive_system, WP_007840244.1, GT2
digestive_system, WP_007832023.1, GH92
digestive_system, WP_007832894.1, GH97
digestive_system, WP_007854064.1, GT4
digestive_system, WP_007851559.1, GT51
digestive_system, WP_007856315.1, GH29-CBM32
digestive_system, WP_007837929.1, GT2
digestive_system, WP_007855486.1, GH3
digestive_system, WP_032933479.1, GT23
digestive_system, WP_007848267.1, GH2
digestive_system, WP_007838059.1, GT32
digestive_system, WP_007841255.1, GH127
digestive_system, WP_032947771.1, GH43
digestive_system, WP_007831796.1, GH16
digestive_system, WP_007856144.1, GH115
digestive_system, WP_007856313.1, GH20-CBM32
digestive_system, WP_007852653.1, CBM67-GH78-GH33
digestive_system, WP_007855453.1, GH30
digestive_system, WP_007855350.1, GH36
digestive_system, WP_007841074.1, GH109
digestive_system, WP_032951302.1, CE8
digestive_system, WP_007855759.1, CE3
digestive_system, WP_007853709.1, GT27
digestive_system, WP_007856024.1, CE1
digestive_system, WP_007855694.1, GH63
digestive_system, WP_007839060.1, GH127
digestive_system, WP_007845578.1, GH2
digestive_system, WP_007852543.1, GT4
digestive_system, WP_007836367.1, GH95
digestive_system, WP_007836130.1, GH43
digestive_system, WP_007830905.1, GH2
digestive_system, WP_007832896.1, GH130
digestive_system, WP_007856030.1, CE8
digestive_system, WP_008655949.1, GH43-GH43
digestive_system, WP_007853819.1, CE10
digestive_system, WP_007856093.1, GH88
digestive_system, WP_007852656.1, GH5
digestive_system, WP_007837294.1, GH23
digestive_system, WP_007851617.1, GT20
digestive_system, WP_007853287.1, GT44
digestive_system, WP_007843572.1, GH5
digestive_system, WP_007839159.1, GT2
digestive_system, WP_007852556.1, CBM32-GH106-GH106
digestive_system, WP_007855776.1, GH20
digestive_system, WP_007839517.1, GH88
digestive_system, WP_007854843.1, GH20
digestive_system, WP_007853769.1, GH20
digestive_system, WP_007850932.1, GH31
digestive_system, WP_007839541.1, GH3
digestive_system, WP_007851627.1, GH20-CBM32
digestive_system, WP_007856356.1, CBM67-GH78
digestive_system, WP_007853994.1, GT2
digestive_system, WP_007852645.1, GH78
digestive_system, WP_007835030.1, AA6
digestive_system, WP_007855369.1, GH92
digestive_system, WP_007853432.1, GH28
digestive_system, WP_007834116.1, CE4
digestive_system, WP_007855490.1, CE10
digestive_system, WP_007843207.1, GT4
digestive_system, WP_007834699.1, GH97
digestive_system, WP_007836276.1, GH23-CBM50
digestive_system, WP_007853379.1, GH43-GH43-CBM32
digestive_system, WP_032950663.1, GT4
digestive_system, WP_007853380.1, GH106-GH28
digestive_system, WP_007856085.1, GH43
digestive_system, WP_007841327.1, GT4
digestive_system, WP_007845048.1, GH105
digestive_system, WP_007839863.1, CE6-CE6
digestive_system, WP_007853230.1, GH84-CBM32
digestive_system, WP_007855023.1, CBM20-CBM20-GH77
digestive_system, WP_007834996.1, GT35
digestive_system, WP_007839038.1, GH30
digestive_system, WP_007847959.1, GH43-CBM32
digestive_system, WP_007843852.1, GH28
digestive_system, WP_007855461.1, GH115
digestive_system, WP_007836962.1, GH43
digestive_system, WP_007854975.1, GH63-GH63
digestive_system, WP_007832022.1, GH20-CBM32
digestive_system, WP_007853963.1, GT2
digestive_system, WP_007854067.1, GH109
digestive_system, WP_007837208.1, CE6-CE12
digestive_system, WP_007852445.1, GH121
digestive_system, WP_032950934.1, GH127
digestive_system, WP_007855010.1, GH53
digestive_system, WP_007839855.1, GH43
digestive_system, WP_007856029.1, GH2
digestive_system, WP_007840234.1, GT2
digestive_system, WP_007856146.1, GH43
digestive_system, WP_007853981.1, GT4
digestive_system, WP_007856071.1, CBM32-GH106
digestive_system, WP_007856092.1, GH43
digestive_system, WP_007853684.1, GH43
digestive_system, WP_007838864.1, GH97
